Any,Indicador,Nom_Equipament,Valor,Notes_Dades,Notes_Equipament,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Titularitat,Tipus_Us,Tipus_Equipament,Ambit,Latitud,Longitud
2024,Assistents_Activitats,Biblioteca Barceloneta - La Fraternitat,1213,,,01,Ciutat Vella,03,la Barceloneta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.379201005,2.188854072
2024,Assistents_Activitats,Biblioteca Francesca Bonnemaison,1846,,,01,Ciutat Vella,04,"Sant Pere, Santa Caterina i la Ribera",Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.386936575,2.175789976
2024,Assistents_Activitats,Biblioteca Gòtic - Andreu Nin,686,,,01,Ciutat Vella,02,el Barri Gòtic,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.378730324,2.175978504
2024,Assistents_Activitats,Biblioteca Sant Pau - Santa Creu,2154,,,01,Ciutat Vella,01,el Raval,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.381057326,2.169793857
2024,Assistents_Activitats,Biblioteca Esquerra de l'Eixample - Agustí Centelles,2753,,,02,Eixample,09,la Nova Esquerra de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.3864488,2.1527896
2024,Assistents_Activitats,Biblioteca Fort Pienc - Ana M. Moix,1035,,,02,Eixample,05,el Fort Pienc,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.395555185,2.182447586
2024,Assistents_Activitats,Biblioteca Joan Miró,667,,,02,Eixample,09,la Nova Esquerra de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.378816801,2.149230361
2024,Assistents_Activitats,Biblioteca Sagrada Família - J. M. Ainaud de Lasarte,1708,,,02,Eixample,06,la Sagrada Família,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4055771,2.176118
2024,Assistents_Activitats,Biblioteca Sant Antoni - Joan Oliver,0,,,02,Eixample,10,Sant Antoni,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.377384776,2.162778079
2024,Assistents_Activitats,Biblioteca Sofia Barat,1100,,,02,Eixample,07,la Dreta de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.394674294,2.17150448
2024,Assistents_Activitats,Biblioteca Jaume Fuster,8492,,,06,Gràcia,28,Vallcarca i els Penitents,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.407459888,2.149757498
2024,Assistents_Activitats,Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,1987,,,06,Gràcia,28,Vallcarca i els Penitents,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.420008234,2.139657303
2024,Assistents_Activitats,Biblioteca Vila de Gràcia - Rosa M. Arquimbau,2081,,,06,Gràcia,31,la Vila de Gràcia,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.401467067,2.158213802
2024,Assistents_Activitats,Biblioteca El Carmel - Juan Marsé,3633,,,07,Horta-Guinardó,37,el Carmel,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.42110456,2.155286623
2024,Assistents_Activitats,Biblioteca Guinardó - Mercè Rodoreda,1980,,,07,Horta-Guinardó,33,el Baix Guinardó,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.414313258,2.165318095
2024,Assistents_Activitats,Biblioteca Horta - Can Mariner,3055,,,07,Horta-Guinardó,43,Horta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.431105502,2.16073359
2024,Assistents_Activitats,Biblioteca Montbau - Albert Pérez Baró,918,,,07,Horta-Guinardó,40,Montbau,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.429553532,2.142195427
2024,Assistents_Activitats,Biblioteca Les Corts - Miquel Llongueras,1083,,,04,Les Corts,20,la Maternitat i Sant Ramon,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.37777796,2.121760828
2024,Assistents_Activitats,Biblioteca Montserrat Abelló,3460,,Biblioteca inaugurada el 26 de gener de 2018.,04,Les Corts,19,les Corts,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.383722,2.1352722
2024,Assistents_Activitats,Biblioteca Canyelles - M Àngels Rivas,533,,,08,Nou Barris,49,Canyelles,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.443773486,2.164322669
2024,Assistents_Activitats,Biblioteca Les Roquetes - Rafa Juncadella,2442,,,08,Nou Barris,50,les Roquetes,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.445371792,2.177103706
2024,Assistents_Activitats,Biblioteca Nou Barris - Aurora Díaz Plaja ,1902,,,08,Nou Barris,48,la Guineueta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.436813681,2.171212448
2024,Assistents_Activitats,Biblioteca Vilapicina i la Torre Llobeta - Carmen Laforet,1864,,,08,Nou Barris,44,Vilapicina i la Torre Llobeta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.426885098,2.176452383
2024,Assistents_Activitats,Biblioteca Zona Nord - Mària Sánchez,2802,,,08,Nou Barris,54,Torre Baró,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.461237425,2.179875786
2024,Assistents_Activitats,Biblioteca Bon Pastor - Josefina Castellví,3687,,,09,Sant Andreu,59,el Bon Pastor,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.435164144,2.204659876
2024,Assistents_Activitats,Biblioteca Ignasi Iglésias - Can Fabra,7239,,,09,Sant Andreu,60,Sant Andreu,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.43448145,2.190871493
2024,Assistents_Activitats,Biblioteca La Sagrera - Marina Clotet,2081,,,09,Sant Andreu,61,la Sagrera,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.425875519,2.193764263
2024,Assistents_Activitats,Biblioteca Trinitat Vella - José Barbero,1281,,,09,Sant Andreu,57,la Trinitat Vella,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.449283144,2.190748711
2024,Assistents_Activitats,Biblioteca Camp de l'Arpa - Caterina Albert,1290,,,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.415766234,2.182280785
2024,Assistents_Activitats,Biblioteca El Clot - Josep Benet,1356,,,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4019532,2.188806
2024,Assistents_Activitats,Biblioteca Gabriel García Márquez,7255,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,Sant Martí,72,Sant Martí de Provençals,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.41712,2.200328
2024,Assistents_Activitats,Biblioteca Poblenou - Manuel Arranz,888,,,10,Sant Martí,68,el Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.401373426,2.204525705
2024,Assistents_Activitats,Biblioteca Ramon d'Alòs-Moner,543,,,10,Sant Martí,70,el Besòs i el Maresme,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.416309274,2.21148328
2024,Assistents_Activitats,Biblioteca Xavier Benguerel,1271,,,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.392407385,2.197710107
2024,Assistents_Activitats,Biblioteca Francesc Candel,1653,,,03,Sants-Montjuïc,13,la Marina de Port,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.361777512,2.136276613
2024,Assistents_Activitats,Biblioteca Poble Sec - Francesc Boix,1272,,,03,Sants-Montjuïc,11,el Poble Sec,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.373921824,2.164025015
2024,Assistents_Activitats,Biblioteca Vapor Vell,1861,,,03,Sants-Montjuïc,18,Sants,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.376897256,2.134733614
2024,Assistents_Activitats,Biblioteca Clarà,802,,,05,Sarrià-Sant Gervasi,24,les Tres Torres,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.399909399,2.129455802
2024,Assistents_Activitats,Biblioteca Collserola - Josep Miracle,2280,,,05,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.415359022,2.1025287
2024,Assistents_Activitats,Biblioteca Sant Gervasi - Joan Maragall,1043,,,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4059495,2.136064
2024,Assistents_Visites_Escolars,Biblioteca Barceloneta - La Fraternitat,1517,,,01,Ciutat Vella,03,la Barceloneta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.379201005,2.188854072
2024,Assistents_Visites_Escolars,Biblioteca Francesca Bonnemaison,2187,,,01,Ciutat Vella,04,"Sant Pere, Santa Caterina i la Ribera",Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.386936575,2.175789976
2024,Assistents_Visites_Escolars,Biblioteca Gòtic - Andreu Nin,2660,,,01,Ciutat Vella,02,el Barri Gòtic,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.378730324,2.175978504
2024,Assistents_Visites_Escolars,Biblioteca Sant Pau - Santa Creu,3775,,,01,Ciutat Vella,01,el Raval,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.381057326,2.169793857
2024,Assistents_Visites_Escolars,Biblioteca Esquerra de l'Eixample - Agustí Centelles,1560,,,02,Eixample,09,la Nova Esquerra de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.3864488,2.1527896
2024,Assistents_Visites_Escolars,Biblioteca Fort Pienc - Ana M. Moix,1981,,,02,Eixample,05,el Fort Pienc,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.395555185,2.182447586
2024,Assistents_Visites_Escolars,Biblioteca Joan Miró,2535,,,02,Eixample,09,la Nova Esquerra de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.378816801,2.149230361
2024,Assistents_Visites_Escolars,Biblioteca Sagrada Família - J. M. Ainaud de Lasarte,4194,,,02,Eixample,06,la Sagrada Família,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4055771,2.176118
2024,Assistents_Visites_Escolars,Biblioteca Sant Antoni - Joan Oliver,0,,,02,Eixample,10,Sant Antoni,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.377384776,2.162778079
2024,Assistents_Visites_Escolars,Biblioteca Sofia Barat,1992,,,02,Eixample,07,la Dreta de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.394674294,2.17150448
2024,Assistents_Visites_Escolars,Biblioteca Jaume Fuster,3750,,,06,Gràcia,28,Vallcarca i els Penitents,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.407459888,2.149757498
2024,Assistents_Visites_Escolars,Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,968,,,06,Gràcia,28,Vallcarca i els Penitents,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.420008234,2.139657303
2024,Assistents_Visites_Escolars,Biblioteca Vila de Gràcia - Rosa M. Arquimbau,770,,,06,Gràcia,31,la Vila de Gràcia,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.401467067,2.158213802
2024,Assistents_Visites_Escolars,Biblioteca El Carmel - Juan Marsé,2282,,,07,Horta-Guinardó,37,el Carmel,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.42110456,2.155286623
2024,Assistents_Visites_Escolars,Biblioteca Guinardó - Mercè Rodoreda,1376,,,07,Horta-Guinardó,33,el Baix Guinardó,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.414313258,2.165318095
2024,Assistents_Visites_Escolars,Biblioteca Horta - Can Mariner,1372,,,07,Horta-Guinardó,43,Horta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.431105502,2.16073359
2024,Assistents_Visites_Escolars,Biblioteca Montbau - Albert Pérez Baró,205,,,07,Horta-Guinardó,40,Montbau,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.429553532,2.142195427
2024,Assistents_Visites_Escolars,Biblioteca Les Corts - Miquel Llongueras,869,,,04,Les Corts,20,la Maternitat i Sant Ramon,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.37777796,2.121760828
2024,Assistents_Visites_Escolars,Biblioteca Montserrat Abelló,1870,,Biblioteca inaugurada el 26 de gener de 2018.,04,Les Corts,19,les Corts,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.383722,2.1352722
2024,Assistents_Visites_Escolars,Biblioteca Canyelles - M Àngels Rivas,596,,,08,Nou Barris,49,Canyelles,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.443773486,2.164322669
2024,Assistents_Visites_Escolars,Biblioteca Les Roquetes - Rafa Juncadella,2945,,,08,Nou Barris,50,les Roquetes,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.445371792,2.177103706
2024,Assistents_Visites_Escolars,Biblioteca Nou Barris - Aurora Díaz Plaja ,2049,,,08,Nou Barris,48,la Guineueta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.436813681,2.171212448
2024,Assistents_Visites_Escolars,Biblioteca Vilapicina i la Torre Llobeta - Carmen Laforet,1277,,,08,Nou Barris,44,Vilapicina i la Torre Llobeta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.426885098,2.176452383
2024,Assistents_Visites_Escolars,Biblioteca Zona Nord - Mària Sánchez,3010,,,08,Nou Barris,54,Torre Baró,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.461237425,2.179875786
2024,Assistents_Visites_Escolars,Biblioteca Bon Pastor - Josefina Castellví,4888,,,09,Sant Andreu,59,el Bon Pastor,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.435164144,2.204659876
2024,Assistents_Visites_Escolars,Biblioteca Ignasi Iglésias - Can Fabra,3116,,,09,Sant Andreu,60,Sant Andreu,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.43448145,2.190871493
2024,Assistents_Visites_Escolars,Biblioteca La Sagrera - Marina Clotet,3372,,,09,Sant Andreu,61,la Sagrera,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.425875519,2.193764263
2024,Assistents_Visites_Escolars,Biblioteca Trinitat Vella - José Barbero,1022,,,09,Sant Andreu,57,la Trinitat Vella,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.449283144,2.190748711
2024,Assistents_Visites_Escolars,Biblioteca Camp de l'Arpa - Caterina Albert,2796,,,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.415766234,2.182280785
2024,Assistents_Visites_Escolars,Biblioteca El Clot - Josep Benet,1372,,,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4019532,2.188806
2024,Assistents_Visites_Escolars,Biblioteca Gabriel García Márquez,1933,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,Sant Martí,72,Sant Martí de Provençals,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.41712,2.200328
2024,Assistents_Visites_Escolars,Biblioteca Poblenou - Manuel Arranz,2781,,,10,Sant Martí,68,el Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.401373426,2.204525705
2024,Assistents_Visites_Escolars,Biblioteca Ramon d'Alòs-Moner,673,,,10,Sant Martí,70,el Besòs i el Maresme,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.416309274,2.21148328
2024,Assistents_Visites_Escolars,Biblioteca Xavier Benguerel,557,,,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.392407385,2.197710107
2024,Assistents_Visites_Escolars,Biblioteca Francesc Candel,1898,,,03,Sants-Montjuïc,13,la Marina de Port,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.361777512,2.136276613
2024,Assistents_Visites_Escolars,Biblioteca Poble Sec - Francesc Boix,632,,,03,Sants-Montjuïc,11,el Poble Sec,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.373921824,2.164025015
2024,Assistents_Visites_Escolars,Biblioteca Vapor Vell,2167,,,03,Sants-Montjuïc,18,Sants,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.376897256,2.134733614
2024,Assistents_Visites_Escolars,Biblioteca Clarà,857,,,05,Sarrià-Sant Gervasi,24,les Tres Torres,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.399909399,2.129455802
2024,Assistents_Visites_Escolars,Biblioteca Collserola - Josep Miracle,658,,,05,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.415359022,2.1025287
2024,Assistents_Visites_Escolars,Biblioteca Sant Gervasi - Joan Maragall,1136,,,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4059495,2.136064
2024,Fons_Documentals,Biblioteca Barceloneta - La Fraternitat,39504,,,01,Ciutat Vella,03,la Barceloneta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.379201005,2.188854072
2024,Fons_Documentals,Biblioteca Francesca Bonnemaison,72539,,,01,Ciutat Vella,04,"Sant Pere, Santa Caterina i la Ribera",Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.386936575,2.175789976
2024,Fons_Documentals,Biblioteca Gòtic - Andreu Nin,36881,,,01,Ciutat Vella,02,el Barri Gòtic,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.378730324,2.175978504
2024,Fons_Documentals,Biblioteca Sant Pau - Santa Creu,48999,,,01,Ciutat Vella,01,el Raval,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.381057326,2.169793857
2024,Fons_Documentals,Biblioteca Esquerra de l'Eixample - Agustí Centelles,89179,,,02,Eixample,09,la Nova Esquerra de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.3864488,2.1527896
2024,Fons_Documentals,Biblioteca Fort Pienc - Ana M. Moix,52332,,,02,Eixample,05,el Fort Pienc,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.395555185,2.182447586
2024,Fons_Documentals,Biblioteca Joan Miró,56126,,,02,Eixample,09,la Nova Esquerra de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.378816801,2.149230361
2024,Fons_Documentals,Biblioteca Sagrada Família - J. M. Ainaud de Lasarte,88275,,,02,Eixample,06,la Sagrada Família,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4055771,2.176118
2024,Fons_Documentals,Biblioteca Sant Antoni - Joan Oliver,35329,,,02,Eixample,10,Sant Antoni,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.377384776,2.162778079
2024,Fons_Documentals,Biblioteca Sofia Barat,31848,,,02,Eixample,07,la Dreta de l'Eixample,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.394674294,2.17150448
2024,Fons_Documentals,Biblioteca Jaume Fuster,113216,,,06,Gràcia,28,Vallcarca i els Penitents,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.407459888,2.149757498
2024,Fons_Documentals,Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,40498,,,06,Gràcia,28,Vallcarca i els Penitents,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.420008234,2.139657303
2024,Fons_Documentals,Biblioteca Vila de Gràcia - Rosa M. Arquimbau,45543,,,06,Gràcia,31,la Vila de Gràcia,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.401467067,2.158213802
2024,Fons_Documentals,Biblioteca El Carmel - Juan Marsé,80497,,,07,Horta-Guinardó,37,el Carmel,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.42110456,2.155286623
2024,Fons_Documentals,Biblioteca Guinardó - Mercè Rodoreda,83151,,,07,Horta-Guinardó,33,el Baix Guinardó,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.414313258,2.165318095
2024,Fons_Documentals,Biblioteca Horta - Can Mariner,57654,,,07,Horta-Guinardó,43,Horta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.431105502,2.16073359
2024,Fons_Documentals,Biblioteca Montbau - Albert Pérez Baró,31679,,,07,Horta-Guinardó,40,Montbau,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.429553532,2.142195427
2024,Fons_Documentals,Biblioteca Les Corts - Miquel Llongueras,46117,,,04,Les Corts,20,la Maternitat i Sant Ramon,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.37777796,2.121760828
2024,Fons_Documentals,Biblioteca Montserrat Abelló,64006,,Biblioteca inaugurada el 26 de gener de 2018.,04,Les Corts,19,les Corts,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.383722,2.1352722
2024,Fons_Documentals,Biblioteca Canyelles - M Àngels Rivas,29135,,,08,Nou Barris,49,Canyelles,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.443773486,2.164322669
2024,Fons_Documentals,Biblioteca Les Roquetes - Rafa Juncadella,38688,,,08,Nou Barris,50,les Roquetes,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.445371792,2.177103706
2024,Fons_Documentals,Biblioteca Nou Barris - Aurora Díaz Plaja ,67169,,,08,Nou Barris,48,la Guineueta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.436813681,2.171212448
2024,Fons_Documentals,Biblioteca Vilapicina i la Torre Llobeta - Carmen Laforet,48227,,,08,Nou Barris,44,Vilapicina i la Torre Llobeta,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.426885098,2.176452383
2024,Fons_Documentals,Biblioteca Zona Nord - Mària Sánchez,38539,,,08,Nou Barris,54,Torre Baró,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.461237425,2.179875786
2024,Fons_Documentals,Biblioteca Bon Pastor - Josefina Castellví,44111,,,09,Sant Andreu,59,el Bon Pastor,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.435164144,2.204659876
2024,Fons_Documentals,Biblioteca Ignasi Iglésias - Can Fabra,130321,,,09,Sant Andreu,60,Sant Andreu,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.43448145,2.190871493
2024,Fons_Documentals,Biblioteca La Sagrera - Marina Clotet,39944,,,09,Sant Andreu,61,la Sagrera,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.425875519,2.193764263
2024,Fons_Documentals,Biblioteca Trinitat Vella - José Barbero,24500,,,09,Sant Andreu,57,la Trinitat Vella,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.449283144,2.190748711
2024,Fons_Documentals,Biblioteca Camp de l'Arpa - Caterina Albert,58871,,,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.415766234,2.182280785
2024,Fons_Documentals,Biblioteca El Clot - Josep Benet,50933,,,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.4019532,2.188806
2024,Fons_Documentals,Biblioteca Gabriel García Márquez,47984,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,Sant Martí,72,Sant Martí de Provençals,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.41712,2.200328
2024,Fons_Documentals,Biblioteca Poblenou - Manuel Arranz,54607,,,10,Sant Martí,68,el Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.401373426,2.204525705
2024,Fons_Documentals,Biblioteca Ramon d'Alòs-Moner,32976,,,10,Sant Martí,70,el Besòs i el Maresme,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.416309274,2.21148328
2024,Fons_Documentals,Biblioteca Xavier Benguerel,109997,,,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.392407385,2.197710107
2024,Fons_Documentals,Biblioteca Francesc Candel,55226,,,03,Sants-Montjuïc,13,la Marina de Port,Ajuntament de Barcelona,Biblioteques de Barcelona,Biblioteques de Barcelona,Lletres,41.361777512,2.136276613
